geneNames	GSM2674259	GSM2674260	GSM2674261	GSM2674262	GSM2674263	GSM2674264	GSM2674265	GSM2674266
hsa_circ_0005048	7.398729907	5.981530467	7.50182435	8.550019051	8.466579762	9.86602068	8.246436057	9.45146539
hsa_circ_0005054	6.418879544	8.460321297	8.440343423	7.077466133	9.051204556	8.424946803	9.664277738	10.23791755
hsa_circ_0005062	8.255316077	8.179590108	7.821564418	8.012266335	8.053577788	6.220347129	7.804523998	8.182386346
hsa_circ_0005065	7.179893047	9.942145556	10.07062196	7.977807313	10.39184599	10.19947867	10.15378746	9.823215379
hsa_circ_0005067	8.898407567	13.308952	12.54906227	12.60146576	13.00418726	10.62599269	11.69715693	12.09303526
hsa_circ_0005068	6.418879544	6.038883609	6.571728189	6.3264005	6.373924607	5.939541312	6.19718499	6.921821752
hsa_circ_0005073	7.419419962	7.314002085	7.18361938	7.115677179	7.246725282	7.559842713	7.10785405	8.166625764
hsa_circ_0005076	7.169908847	7.488580381	7.74860136	6.321335343	7.246725282	7.633210587	6.545904873	9.786369106
hsa_circ_0005078	11.34301128	10.65071376	9.593971609	10.79935621	9.332872124	6.537193353	8.12605079	9.432929951
hsa_circ_0005080	7.498836346	6.504296824	6.392289729	7.594079251	6.592432931	7.757795924	5.607282596	7.207303685
hsa_circ_0005086	9.930781146	8.74430286	10.58202282	9.568784366	10.09052384	11.48268112	12.6289862	10.21439306
hsa_circ_0005087	6.179877004	8.12556658	7.74860136	6.528428911	7.976196852	8.053577788	7.249098161	9.118612505
hsa_circ_0005093	5.475681155	7.95818083	9.688028882	6.502806153	6.729598824	6.611923159	6.758618154	6.086101984
hsa_circ_0005095	9.205560243	8.554462755	8.646552905	9.604781869	8.635938951	8.088117144	7.78625909	6.485803353
hsa_circ_0005104	7.75821247	7.140813287	6.401918615	7.347053369	6.040254374	5.882603621	5.689952911	6.797640616
hsa_circ_0005108	9.547252944	8.883020141	12.67609446	9.728130358	12.48634756	13.43325105	14.00642456	11.44579
hsa_circ_0005128	11.99203049	13.3231953	8.611134149	9.705953524	8.238994058	8.254135228	8.663441181	8.818377302
hsa_circ_0005129	7.119572893	6.723212284	7.651937045	6.690848493	6.870344837	6.477732166	7.191043295	5.287652827
hsa_circ_0005131	9.435927293	8.262380948	8.153543862	9.032385726	8.155126294	7.487827074	7.567468538	6.754030816
hsa_circ_0005132	5.511701667	6.497826097	5.62748683	5.906100205	5.609131081	5.400824377	5.07674667	5.449095397
hsa_circ_0005133	15.52242248	14.22030262	14.93510453	14.99552972	14.98699741	15.10176022	15.15730246	14.97754539
hsa_circ_0005135	7.287986005	6.292291952	6.613765712	6.276094389	6.797235302	7.600830131	7.816973307	7.716808404
hsa_circ_0005140	5.609131081	5.46653373	6.139518356	6.176764323	6.17051874	5.987227342	6.588221975	5.287652827
hsa_circ_0005144	5.75317362	6.270265189	5.75150088	5.972942751	6.519119425	6.559352425	6.588221975	5.882603621
hsa_circ_0005145	7.235998761	7.989207924	7.475213704	7.43695832	7.240775952	7.512974574	6.461964563	6.878797518
hsa_circ_0005147	5.703858945	9.210667418	9.556742437	7.427823094	9.765490635	9.480345184	8.963433338	8.630602547
hsa_circ_0005152	7.175533459	6.944693177	6.680336842	7.124750868	6.802091573	7.224589128	6.780518608	8.262674568
hsa_circ_0005158	8.666218277	10.84387073	11.33416761	9.702440481	11.61835608	11.33317192	11.37367996	11.53724796
hsa_circ_0005161	7.277272404	7.92702761	8.844896817	7.547123094	8.352863939	8.645877747	8.07212396	7.979058652
hsa_circ_0005176	8.950186647	7.10327089	7.035468719	7.893670957	7.296901414	7.242563328	7.022349919	7.02165614
hsa_circ_0005178	13.44206854	11.4335846	10.3888228	13.34327226	9.11552721	8.129113684	9.636508417	9.912325599
hsa_circ_0005182	5.609131081	6.294591115	6.995748924	5.312824433	8.321075244	9.782637306	6.964322239	9.838512023
hsa_circ_0005185	8.348997584	9.361529077	8.567949946	9.41137516	9.016977857	8.335103965	8.41401769	8.646777888
hsa_circ_0005187	5.057921891	5.782955961	6.915860114	5.027834693	8.407526481	9.562358613	7.632529154	8.872285146
hsa_circ_0005192	10.77653452	9.478892729	8.939574477	11.73015099	8.62627353	8.218252688	7.917362457	6.263238916
hsa_circ_0005198	7.251467144	7.412556193	8.79826405	7.481534174	10.1753916	11.51651489	8.857101235	10.87233697
hsa_circ_0005202	8.583076702	9.823663213	8.908012419	9.325934206	8.909138209	6.477732166	8.198744048	8.192130718
hsa_circ_0005208	6.665312999	8.215373494	6.745232458	7.397126006	6.780518608	5.695183394	6.505785956	5.66351221
hsa_circ_0005210	8.100982312	8.881204643	8.328527453	8.002102703	8.677824053	8.478889469	8.226103329	8.860791007
hsa_circ_0005213	10.26268025	9.245845939	9.61666074	9.363036098	9.597234842	9.985483904	10.22045196	10.05039917
hsa_circ_0005214	7.213088542	9.311460854	8.285539257	6.951265917	8.587419892	7.428870052	7.822958817	8.323891923
hsa_circ_0005219	5.537168306	6.465540082	7.20760873	6.104564948	5.63294832	4.968592501	5.328617042	4.927701534
hsa_circ_0005230	5.328617042	7.410172645	8.571272503	6.475707293	10.23058147	9.201047862	9.009036772	9.493539538
hsa_circ_0005232	7.213088542	8.646777888	10.41587208	8.376118388	12.01002482	8.919789626	10.5960135	8.004913623
hsa_circ_0005239	7.673297679	5.370631183	7.64091108	7.287697492	8.670982412	8.177878624	6.935882683	7.191043295
hsa_circ_0005248	7.458905985	6.292291952	5.798430004	7.36958328	5.698659877	5.743949456	5.347564238	5.592408825
hsa_circ_0005249	5.933652598	7.973149957	8.705518825	6.833660354	8.922579609	8.392712983	7.612395906	7.689549986
hsa_circ_0005250	7.119572893	8.826642665	8.141460317	8.274952962	8.549056448	6.854848286	8.473445544	7.621124297
hsa_circ_0005255	9.11633977	8.253987554	8.385855446	9.540609285	7.822958817	9.817081006	7.757795924	9.808961582
hsa_circ_0005264	9.517666215	8.505557076	7.80008055	9.903502882	8.058659526	7.047787973	7.380447104	7.331462379
hsa_circ_0005272	11.87862511	11.27517784	14.6306261	12.94880037	14.70708601	15.29625523	15.05835374	14.25048336
hsa_circ_0005274	7.93312785	6.815362641	5.941009743	6.528428911	6.101941804	5.511701667	5.262034226	5.55837135
hsa_circ_0005279	8.970281039	7.791966325	8.233611948	9.410050368	8.071118475	9.075725517	10.41236966	7.821564418
hsa_circ_0005280	7.206998576	10.52753652	9.618325182	7.807344537	9.111946502	9.345886739	8.522942945	9.043364705
hsa_circ_0005286	7.795217493	7.740613168	8.543267303	7.641136944	8.378016859	7.283073417	7.284230826	8.052898869
hsa_circ_0005287	5.328617042	9.984683172	8.024611332	8.617002303	7.768173654	7.956729782	5.987227342	5.66351221
hsa_circ_0005297	6.220347129	6.465540082	6.932933854	5.936599959	6.613765712	7.009810567	6.363011369	6.943228493
hsa_circ_0005301	5.169860383	6.477732166	7.041641495	5.057921891	5.541046655	5.939541312	5.169860383	5.449095397
hsa_circ_0005303	8.725893261	8.220975055	7.738081364	9.499967211	7.168029093	7.64857069	7.094060659	6.859126458
hsa_circ_0005310	10.16827835	8.613092853	8.874784327	8.86379411	8.028933137	8.490593746	8.095058794	7.094720486
hsa_circ_0005317	10.68764765	9.361049239	10.37422267	10.49235233	10.591813	11.47563763	12.0025288	11.91202327
hsa_circ_0005322	10.64947929	8.512980942	8.385855446	10.97329261	9.389157291	8.68824467	8.573641082	8.462751272
hsa_circ_0005328	9.356654742	9.776995751	9.904820328	9.01305641	10.03771632	9.553626198	9.362693731	10.68597924
hsa_circ_0005330	6.25853565	7.515687127	6.965765675	6.622943343	6.751103988	6.072767976	5.90835389	4.994280455
hsa_circ_0005338	5.651005397	8.334824723	8.01331367	5.695183394	7.672413939	6.600353579	7.692822172	6.086101984
hsa_circ_0005356	16.4369331	15.95132168	16.40339798	16.54799588	16.36966547	16.28884577	16.22094741	16.2782804
hsa_circ_0005361	7.361107185	7.352580998	8.248512956	7.317963244	8.367271185	8.707353567	9.389627871	8.528447811
hsa_circ_0005365	7.788503911	9.211884372	9.914896544	9.864086898	7.79420229	5.86182234	6.410424004	5.66351221
hsa_circ_0005372	8.163641564	8.550500112	9.76305404	8.781969083	10.1160169	10.1838272	8.515447098	9.033762677
hsa_circ_0005377	4.625614628	5.896293348	5.686455357	4.921764194	6.85562708	6.642028401	5.777212899	5.815341986
hsa_circ_0005381	5.850146512	7.220967258	7.34649944	6.670633415	6.313987466	5.86182234	5.303721855	4.515598553
hsa_circ_0005386	6.725770293	6.311719031	6.490323632	6.072767976	5.773096669	5.939541312	5.668839259	5.240729811
hsa_circ_0005388	9.125732165	8.152910403	7.418629653	7.796029142	7.483298955	6.642028401	6.964322239	5.515648991
hsa_circ_0005389	12.48367369	9.675402931	10.37815761	11.25665003	10.47281611	11.02894093	11.35703558	11.682363
hsa_circ_0005392	8.798871545	7.587765424	7.536720362	7.304336604	6.687353112	6.611923159	6.129249785	6.322462471
hsa_circ_0005395	6.205761734	8.313159162	9.254434339	8.026860286	9.194137267	8.999643192	9.050694558	8.172106868
hsa_circ_0005398	8.886072668	12.17295432	10.92337272	9.943702901	10.83920252	9.778177174	9.906982095	10.77704846
hsa_circ_0005411	13.36519445	11.26550423	12.29115224	12.54123238	12.24235491	13.00418726	13.35181035	12.89843576
hsa_circ_0005412	5.727876563	5.912850726	5.686455357	5.303721855	6.011191189	5.511701667	5.777212899	5.134360092
hsa_circ_0005414	7.446036066	7.542535785	8.346229543	7.512727725	8.486702861	9.25767868	9.365772109	8.94186819
hsa_circ_0005420	7.069432448	9.677661752	9.279171525	8.150215094	10.10541538	10.51711414	9.038057195	10.44410733
hsa_circ_0005422	7.675945658	7.191043295	6.915860114	6.986534806	7.788503911	7.123781412	7.852129261	9.298846469
hsa_circ_0005425	5.658165418	5.717632219	5.434574441	5.544914606	5.58303424	5.599864878	5.554539357	4.994280455
hsa_circ_0005429	7.060002921	7.844891758	7.232705242	6.584468557	7.888733434	7.504309636	8.176165107	7.455570835
hsa_circ_0005432	9.23046696	8.203034162	8.155758782	8.934791839	7.822958817	7.582600316	6.803303091	6.98083519
hsa_circ_0005433	10.35919871	11.88517143	11.04362433	10.82147376	10.18316812	9.609695204	9.846761082	10.27266435
hsa_circ_0005437	8.554342834	8.577658763	8.328527453	8.494349153	8.307620405	8.3633064	7.987254845	7.94067118
hsa_circ_0005438	7.10327089	8.288281901	8.172106868	6.96359998	7.998581334	8.678594462	6.401385359	7.110466476
hsa_circ_0005448	5.921802566	7.049830993	6.665757117	6.029941746	6.465540082	6.559352425	6.492828791	6.048451728
hsa_circ_0005454	6.530381171	5.744790457	5.62748683	6.070086321	6.011191189	5.647412017	6.27841949	5.449095397
hsa_circ_0005458	9.885884533	9.477691771	8.761338095	9.498347392	8.964697201	9.135544842	8.557936114	9.242128216
hsa_circ_0005459	6.082114706	9.054939043	10.0018457	7.579539491	8.273642407	7.674842924	8.314292694	7.883778954
hsa_circ_0005467	5.387961733	5.586791387	6.082114706	5.505760357	5.652798737	6.459405184	6.537193353	7.42625123
hsa_circ_0005476	6.039569154	9.160812786	8.319100292	6.848602756	7.989030481	7.145278902	7.764653595	7.742930092
hsa_circ_0005478	6.39657717	8.299629945	6.84703714	6.3264005	6.915860114	6.82930588	6.611000999	7.266771435
hsa_circ_0005489	5.041588524	4.945368338	5.07674667	5.027834693	4.879504225	4.991448721	4.854787993	5.204508059
hsa_circ_0005490	7.638424239	5.948329559	5.169860383	6.833660354	5.019519013	4.933614539	4.643763141	4.754801343
hsa_circ_0005493	10.94388719	9.660550194	8.585895396	10.71954787	8.370816579	7.79987825	8.356032141	8.116660475
hsa_circ_0005494	6.179877004	7.098673125	8.108516028	7.245537377	6.831682677	5.647412017	6.528428911	6.086101984
hsa_circ_0005496	5.387961733	5.55837135	5.189760825	5.087394421	4.965709844	5.169860383	5.121466694	4.810488738
hsa_circ_0005498	8.33034949	7.961078555	6.932933854	7.676827238	7.246725282	6.733840864	6.545904873	6.263238916
hsa_circ_0005499	6.675934282	7.220967258	6.839970765	7.389617467	7.181136228	7.582600316	6.352014948	5.702128003
hsa_circ_0005500	12.73325336	10.22558209	11.17449561	12.03494882	11.82032793	12.64234048	12.57016663	12.45473263
hsa_circ_0005505	8.539516096	9.467347528	10.11203008	9.456222744	10.29806072	9.480345184	8.385855446	8.551942332
hsa_circ_0005507	11.19571724	12.57339533	13.37571803	12.59649515	12.47210336	11.37177577	11.67366723	10.7319275
hsa_circ_0005520	4.927701534	5.136925001	5.027834693	4.797577884	4.797577884	4.991448721	5.262034226	4.894739569
hsa_circ_0005522	7.782168626	9.524048759	9.556742437	8.907824701	9.623649959	9.094815707	9.00175549	8.374760806
hsa_circ_0005525	6.39657717	8.819176029	8.794004404	7.551695863	9.086463714	8.747558218	8.859044397	9.98076207
hsa_circ_0005526	5.057921891	5.387961733	6.153519354	5.125346827	5.980102726	6.689101861	4.854787993	6.086101984
hsa_circ_0005527	8.578602476	8.207464086	8.078475812	8.443066358	7.922203128	7.764446265	6.818561568	5.781317418
hsa_circ_0005528	9.261650426	8.255316077	8.166468854	7.886639384	8.714239979	9.203191091	8.328387201	9.693157413
hsa_circ_0005536	8.421532122	7.363846854	8.268826827	7.934787085	8.197669523	9.106722283	9.719118633	9.230767147
hsa_circ_0005537	5.103220135	5.948329559	6.89100459	5.491801402	5.945406088	5.049778322	4.939503409	4.861006862
hsa_circ_0005558	8.00929475	8.103115396	8.085795818	8.165212965	7.998581334	8.021838566	10.16388347	7.665546532
hsa_circ_0005566	7.410967598	8.01331367	8.681452384	7.389617467	8.723655442	9.380051657	9.044731221	9.337618307
hsa_circ_0005575	9.880298504	9.313871379	9.886742006	10.16984471	9.970642864	10.61806851	10.38356756	10.7567895
hsa_circ_0005582	7.516179771	8.200430971	7.353683987	7.112422696	7.649693681	8.106718063	6.935882683	5.66351221
hsa_circ_0005585	8.589879142	11.17291477	10.04045876	8.847541727	9.999028795	9.169920963	9.626846822	9.926988467
hsa_circ_0005593	8.607324349	7.638876711	7.245240248	7.187336113	7.063377689	7.694346656	7.866882563	7.655966329
hsa_circ_0005594	6.96864822	7.944702619	7.307186121	7.433050304	7.416783914	7.10327089	6.899337436	7.266771435
hsa_circ_0005600	6.889484343	9.906653339	9.850965632	8.023745415	9.580844361	9.270802546	8.9021818	9.604434413
hsa_circ_0005606	5.18481139	5.882603621	5.769795209	5.426210655	6.025103842	6.339821284	5.893262393	5.06062623
hsa_circ_0005613	6.270265189	6.409363569	5.809726658	7.080134118	6.070757202	5.58303424	5.588666298	5.370631183
hsa_circ_0005616	6.558396032	7.608473937	9.641371512	7.317963244	8.431882568	9.166472903	8.508283598	7.742930092
hsa_circ_0005619	6.486809084	6.713364347	6.588690467	6.4797542	6.636601241	7.030304487	7.300337802	6.292291952
hsa_circ_0005624	6.433558529	7.410172645	7.541084125	6.437725237	7.0894334	6.939560263	7.289427706	7.110466476
hsa_circ_0005626	5.609131081	6.598958974	6.720222196	5.791120879	6.36081878	6.4167703	6.2329895	5.882603621
hsa_circ_0005629	12.57339533	10.49947061	11.21484934	12.05441299	11.22332202	11.55062578	12.13851129	12.14082926
hsa_circ_0005634	7.516179771	7.034781222	7.307186121	7.220362728	7.606393276	7.956729782	7.790337989	7.703676167
hsa_circ_0005638	6.104564948	7.38638752	8.463773197	7.237194542	8.00666767	5.987227342	7.494342702	6.431470653
hsa_circ_0005640	8.507788249	9.554585758	9.681125746	9.322347064	9.939025812	9.334549031	10.04686601	7.302052932
hsa_circ_0005642	5.307142056	7.556493698	6.798450903	6.104564948	6.780518608	7.179893047	6.505785956	6.352014948
hsa_circ_0005644	6.697379593	10.11991169	9.21477053	8.403537809	9.536608354	8.4483678	8.248512956	8.71552753
hsa_circ_0005647	6.89858189	7.444483932	7.480272293	6.701284108	6.292291952	5.987227342	7.156698841	5.985805231
hsa_circ_0005649	8.098681611	10.97803892	10.1975219	9.511625943	10.72072384	9.856909284	10.2007434	8.936265109
hsa_circ_0005650	6.025103842	7.354786133	6.915860114	6.848602756	6.966126308	6.671518246	6.401385359	6.086101984
hsa_circ_0005655	7.504309636	9.61666074	8.77889318	8.686713721	9.137147129	7.396590976	8.554462755	7.834263322
hsa_circ_0005658	5.103220135	5.896293348	5.271402801	5.994316947	5.698659877	4.991448721	4.854787993	5.06062623
hsa_circ_0005660	7.632529154	7.11307418	7.95709268	7.636159748	7.326976687	7.344281593	6.729598824	5.917333589
hsa_circ_0005663	6.616525137	6.915860114	6.709061578	7.093730632	6.788697293	7.379905851	8.267071715	7.383150326
hsa_circ_0005666	6.124087961	5.537168306	5.103220135	5.55837135	5.136925001	5.105840958	5.144592482	5.847016933
hsa_circ_0005671	11.21295131	9.142900673	8.61470391	8.699349959	8.871707797	8.409649272	8.104917854	8.544716769
hsa_circ_0005684	10.38666912	11.50043654	10.30127999	12.31636947	10.51846716	7.967216963	9.682278565	9.566407793
hsa_circ_0005686	5.136925001	5.686455357	6.974396091	5.057921891	5.204508059	5.049778322	5.347564238	5.240729811
hsa_circ_0005701	6.697379593	7.255603527	6.738070468	7.022349919	6.539133798	6.600353579	6.439804088	7.076464366
hsa_circ_0005704	9.983614837	12.46594855	12.03494882	10.35954191	11.76774412	11.43693838	10.87233697	11.23238248
hsa_circ_0005708	6.187320152	6.547833643	6.139518356	6.870344837	6.539133798	5.939541312	5.588666298	6.921821752
hsa_circ_0005712	4.625614628	5.493803826	5.58303424	5.152219429	5.204508059	5.287652827	4.968592501	4.994280455
hsa_circ_0005715	9.11633977	9.905102481	9.201813666	9.448177518	9.439957361	7.438778445	8.522942945	9.202579065
hsa_circ_0005716	6.84703714	8.021665092	8.79826405	6.709923159	8.367271185	8.168507346	8.304058703	8.25369216
hsa_circ_0005721	6.270265189	7.326976687	7.380447104	7.198429203	6.89858189	6.391215875	6.870344837	6.595233422
hsa_circ_0005722	7.398729907	8.634124518	8.776427727	7.971175002	9.203191091	8.68824467	8.923879757	8.662328844
hsa_circ_0005726	7.919226176	7.367127604	7.20760873	7.159224376	7.036842731	7.461722025	6.883769105	5.287652827
hsa_circ_0005731	6.329767418	5.948329559	6.342045993	6.485803353	6.383676433	7.633210587	7.184859355	7.728972405
hsa_circ_0005732	7.650591445	7.410172645	7.353683987	7.854079126	6.848602756	7.038215436	6.439804088	6.754030816
hsa_circ_0005739	7.473185292	6.986534806	6.187320152	6.342601635	6.429379751	7.559842713	6.254998112	6.797640616
hsa_circ_0005751	6.707336871	5.962858711	6.270265189	6.892523238	6.519119425	6.02925161	5.824917704	5.204508059
hsa_circ_0005752	5.372808921	5.63113012	8.784629571	5.798430004	10.59892333	9.86602068	8.436444578	10.1893593
hsa_circ_0005755	8.588122963	7.398195471	6.974396091	7.482794952	6.759866718	6.445505528	6.157314343	6.511727161
hsa_circ_0005761	12.09794928	11.21735093	10.70784302	12.33701161	10.44824372	10.34803473	9.615741605	11.54052082
hsa_circ_0005762	8.990453992	9.928145828	10.15291653	9.668660565	10.49747604	10.73967379	9.945944358	10.50630598
hsa_circ_0005768	9.051544454	10.14162615	10.37646283	10.3198114	10.57966798	9.431233043	9.721310086	10.90937627
hsa_circ_0005776	5.941009743	5.997143062	6.163617226	5.943942127	6.213072863	7.123781412	7.078133592	7.441893326
hsa_circ_0005778	13.32962971	11.81900585	10.32902365	13.20003625	9.813978967	8.94186819	8.984947837	8.974768444
hsa_circ_0005791	5.843880551	8.38504653	8.714454651	6.622943343	8.268826827	8.581900619	8.41401769	6.962154375
hsa_circ_0005800	6.765679109	6.921821752	6.210031061	6.884532446	6.101941804	6.02925161	6.545904873	7.207303685
