geneNames	GSM2690785	GSM2690786	GSM2690787	GSM2690788	GSM2690789	GSM2690790
PARP8	98.635004	130.618782	135.1831625	62.941996	71.155161	73.7494355
PARP9	97.25227	117.8408625	135.642967	129.6231245	90.5611115	116.087074
PARPBP	20.741005	22.716311	45.061056	11.2173855	27.0874745	21.8516845
PARS2	715.334229	755.317322	846.963928	1572.92676	940.380127	878.164551
PART1	298.670471	491.240204	463.485138	751.564819	330.709778	1558.29822
PARVA	330.9342575	313.7690355	287.8389815	621.941696	468.1686095	361.918518
PARVB	241.517471	155.228119	487.395081	211.883942	89.752533	169.350555
PARVG	190.817248	305.25042	440.035004	335.8983685	115.222843	334.6039315
PASD1	11.061869	12.777924	17.012848	92.231836	9.298685	34.143257
PASK	104.626846	103.1699105	168.289242	121.521673	138.671703	172.764877
PATE1	4.609112	5.679078	6.437294	9.971009	4.851488	19.120224
PATE2	45.1693	59.630314	91.041725	104.695595	26.683186	157.05899
PATE3	2.765467	6.62559	9.196134	9.971009	5.660069	13.657303
PATE4	33.185608	45.432621	45.980667	130.869492	34.768997	101.064041
PATL1	388.0872345	568.854263	595.9094695	767.1445155	462.50853	629.6016565
PATL2	110.61869	129.672272	159.093109	13.710137	27.491766	43.703369
PATZ1	158.5534505	352.102825	168.7490525	305.985344	280.173443	307.9721835
PAWR	25.811028	39.753544	22.070721	38.637661	89.752533	66.920784
PAX1	26.2719385	29.341901	29.887434	79.768072	34.364708	62.140728
PAX2	2339.585266	1835.76187	1832.7894905	3693.012603	2612.9305325	3689.5204785
PAX3	82.042196	159.4874335	168.978955	179.789757	68.1229765	256.41585925
PAX4	204.644577	268.809662	345.774628	1843.39038	430.973846	1831.44434
PAX5	6.452757	7.572104	10.115748	18.695643	5.660069	24.583145
PAX6	7.98912766666667	13.5666853333333	21.4576446666667	31.990322	11.050612	48.2558033333333
PAX7	3.6872895	4.732565	5.51768	6.855069	2.425744	6.1457865
PAX8	338.308838	621.859009	230.822952	1571.6803	874.076416	1711.26001
PAX9	4.609112	5.679078	7.356907	11.2173855	5.255779	14.340168
PAXBP1	356.7452695	365.3539885	420.7230985	262.9853745	407.12072	370.7957765
PAXIP1	28.576496	43.539597	44.141441	33.652157	60.643601	27.314606
PBDC1	5161.28369	4614.25049	10619.6953	7509.4165	8338.89941	3903.25708
PBK	47.012943	44.486107	59.774868	16.20289	12.937302	23.217415
PBLD	163.162571	304.303917	215.6493375	202.536125	210.635437	268.366005
PBOV1	1.843645	2.839539	7.356907	7.478257	3.234325	6.828651
PBRM1	163.623479	327.0202235	135.6429675	134.608627	304.835171	223.9797745
PBX1	339.691574	362.041214	494.292187	1590.37602	1296.155874	1362.316001
PBX2	576.139038	703.259094	337.498108	585.796814	1037.40991	667.842102
PBX3	18.436449	25.555849	48.73951	21.188395	38.003323	27.314606
PBX4	191.2781565	322.287643	312.2087325	296.0143435	243.382988	204.8595425
PBXIP1	290.374054	629.431091	277.723236	605.738831	468.977173	483.468506
PC	832.40564	1305.24133	1793.24609	3413.82422	600.77594	1824.61572
PCA3	159.475281	302.884155	250.134827	1367.27466	244.191574	1021.56628
PCBD1	461.833038	587.784546	319.105835	1914.43384	853.861938	973.765686
PCBD2	32.263786	45.432621	21.151108	8.724633	35.57758	19.120224
PCBP1	5305.54907	4941.27075	1339.87671	3542.200925	5497.948975	1696.91992
PCBP2	509.3069035	654.5136875	339.797127	618.82576	660.6109665	523.7575685
PCBP3	451.692993	394.695892	301.633179	1282.52112	361.435852	654.184814
PCBP4	262.719391	326.546967	526.938477	1121.73853	429.356689	1256.47192
PCCA	4192.44824	5103.59766	2873.79175	10055.7627	10239.0654	6991.17334
PCCB	807.055558	958.817598	965.594027	2526.40445	2086.5441275	1233.9372695
PCDH1	594.114579	516.3228	829.951073	1830.9265895	710.743026	1471.574388
PCDH10	18.4364485	9.4651295	8.2765205	21.811583	10.9158485	20.4859545
PCDH11X	5.530934	8.518617	7.356907	14.956514	7.277232	17.754494
PCDH11X|PCDH11Y	15.670981	23.662823	18.392267	33.652157	38.003323	43.703369
PCDH11Y|PCDH11X	5.070023	9.4651295	9.196134	14.3333255	17.788789	21.8516845
PCDH12	2770.07642	2592.49902	2518.82104	1741.1875	1568.64783	1421.72522
PCDH15	22.58465	26.50236275	27.818304	79.7680735	23.448859	60.7749975
PCDH17	270.5548785	281.5876045	245.076964	17.449266	93.391146	77.8466265
PCDH18	38.716541	55.844265	44.141441	107.188347	461.699951	148.864594
PCDH19	35.951077	47.325645	46.90028	71.043442	98.646927	81.943817
PCDH20	62.223015	66.255905	55.6366085	88.49271	55.7921115	128.378643
PCDH7	31.956511	71.6194803333333	40.1564493333333	142.50234	66.303671	197.575648
PCDH8	1.843645	6.62559	4.598067	11.217385	4.042907	13.657303
PCDH9	125.367851	104.116425	113.112442	835.072021	760.875061	884.993225
PCDHA1	13.827336	17.037233	13.794201	13.710137	11.320139	20.485954
PCDHA10	59.918457	214.858444	75.408295	145.826004	38.811905	158.424713
PCDHA11	5.530934	6.62559	7.356907	12.463761	5.660069	12.291573
PCDHA12	10.140047	12.304668	8.27652	28.666651	11.320139	24.583145
PCDHA2	24.889206	72.881493	25.749174	12.463761	12.12872	39.606178
PCDHA3	489.4877015	387.597061	415.6652525	1106.7820415	476.254425	1421.72525
PCDHA4	11.983691	6.62559	18.392267	9.971009	31.534672	12.291573
PCDHA5	16.592804	19.876772	34.025696	79.768074	25.874603	75.115166
PCDHA6	14.749159	21.769798	11.954973	33.652157	16.980209	32.777527
PCDHA7	8.296402	7.572104	6.437294	12.463761	7.277232	12.291573
PCDHA8	1.843645	2.839539	3.678453	3.739129	2.425744	4.097191
PCDHA8|PCDHA6|PCDHA1|PCDHA2|PCDHA11|PCDHA10|PCDHA13|PCDHA5|PCDHA4|PCDHA3	23.045561	38.80703	12.874587	33.652157	26.683186	24.583145
PCDHA9	26.732851	35.020977	29.427628	63.565186	32.343254	65.555054
PCDHAC1	1576.31641	1993.3562	4356.2085	5192.40283	1187.80603	10726.4453
PCDHAC2	6.452757	6.62559	9.196134	9.971009	5.660069	12.291573
PCDHAC2|PCDHA1|PCDHA10|PCDHA9|PCDHA2|PCDHA3|PCDHA4|PCDHA5|PCDHA7|PCDHA8|PCDHA11|PCDHA13|PCDHAC1|PCDHA6|PCDHA12	72.823975	89.918732	34.945309	61.072434	101.07267	60.092133
PCDHB1	52.543877	53.004723	81.845589	186.956421	44.471973	136.573029
PCDHB10	33.185607	39.7535455	16.0932335	7.478257	7.681523	11.6087075
PCDHB11	0.921822	0	0	2.492752	1.617163	1.36573
PCDHB12	227.69014	278.274811	383.47876	570.840271	202.14534	737.494385
PCDHB13	15.670981	24.609337	25.749174	19.942019	12.12872	21.851685
PCDHB14	21.6628265	35.9674905	30.347242	17.449266	16.1716275	20.485954
PCDHB15	215.706451	154.281616	119.549736	184.463669	85.709625	161.156174
PCDHB16	109.6968655	345.003957	93.340754	96.5941505	47.706302	100.381176
PCDHB17	5.530934	7.572104	7.356907	12.463761	4.851488	15.023033
PCDHB18	4.609112	8.518617	8.27652	11.217385	6.468651	17.754494
PCDHB2	47.012945	47.798902	125.527227	41.1304135	21.427407	42.3376385
PCDHB3	6.452757	10.411642	9.196134	8.724633	21.023115	10.925842
PCDHB4	19.358271	42.593082	21.151108	28.666651	45.280556	24.583145
PCDHB5	224.924667	142.923447	95.639786	277.941895	312.112396	174.813477
PCDHB6	18.436449	62.469852	27.588402	51.101421	16.980209	68.286514
PCDHB7	4.609112	11.358155	14.713814	6.231881	5.660069	9.560112
PCDHB8	10.140047	12.304668	23.909946	12.463761	10.511558	19.120224
PCDHB9	96.791351	208.232849	80.92598	129.623123	64.686508	172.082016
PCDHGA1	3.68729	2.839539	3.678453	3.739129	0.808581	4.097191
PCDHGA10	17.514626	26.502361	57.935642	98.463715	21.023115	111.989883
PCDHGA11	2.765467	6.62559	4.598067	7.478257	4.851488	12.291573
PCDHGA11|PCDHGA10	19.358271	38.80703	34.945309	120.898491	24.257441	88.772469
PCDHGA11|PCDHGC3|PCDHGA4|PCDHGA9|PCDHGB3|PCDHGA2|PCDHGA6|PCDHGA7|PCDHGA10|PCDHGB2|PCDHGB6|PCDHGB7|PCDHGA1|PCDHGA3|PCDHGA5|PCDHGB1|PCDHGB5|PCDHGC4|PCDHGC5|PCDHGA12|PCDHGA8|PCDHGB4	187.5908585	273.54224	169.2088645	582.6808605	227.615656	722.471307
PCDHGA12	156.709808	287.739929	151.736206	988.376282	209.422577	587.264038
PCDHGA12|PCDHGA10|PCDHGA11	61.762104	88.972214	34.025696	95.970963	30.726091	73.749435
PCDHGA2	1.843645	2.839539	3.678453	6.231881	2.425744	8.194382
PCDHGA2|PCDHGA1|PCDHGA3|PCDHGA4|PCDHGA11|PCDHGA5|PCDHGA10|PCDHGA6	3372.02637	4338.81543	5130.52295	11045.3857	3058.86328	13322.6992
PCDHGA3	4.609112	10.411642	6.437294	16.20289	7.277232	21.851685
PCDHGA4	8.296402	6.62559	15.633427	9.971009	4.851488	12.291573
PCDHGA4|PCDHGA12|PCDHGA7|PCDHGA9|PCDHGA8	15.670981	17.037233	18.392267	31.159405	15.363046	30.046066
PCDHGA6	4.609112	9.46513	2.75884	7.478257	4.042907	12.291573
PCDHGA6|PCDHGA2|PCDHGA3|PCDHGA11|PCDHGA1	0.921822	0	0	0	0	-1.36573
PCDHGA7	3.68729	2.839539	4.598067	4.985505	2.425744	1.36573
PCDHGA8	16.592804	19.876772	22.990334	37.391285	19.405953	36.874718
PCDHGA9	16.592804	26.502361	39.543373	56.086926	19.405953	72.383705
PCDHGB1	2.765467	4.732565	4.598067	7.478257	4.042907	13.657303
PCDHGB2	14.749159	10.411642	13.794201	12.463761	10.511558	19.120224
PCDHGB3	1.843645	0.946513	3.678453	0	0	2.731461
PCDHGB4	3.68729	5.679078	4.598067	6.231881	3.234325	13.657303
PCDHGB6	76.511261	68.148933	48.73951	88.492706	42.854813	111.989883
PCDHGB7	6.452757	16.090719	7.356907	14.956514	6.468651	8.194382
PCDHGC3	63.605747	88.972214	52.417961	21.188395	41.237648	15.023033
PCDHGC4	23.967382	28.395388	25.749174	88.492706	33.960419	64.189323
PCDHGC5	36.872898	51.111698	45.980667	123.391243	44.471973	113.355614
PCDP1	123.524208	209.179352	256.572113	577.072144	302.409424	417.913452
PCED1A	1787.4137	1884.5072	4738.76758	3074.81006	1094.01062	2751.94653
PCED1B	589.044556	389.963318	1154.11475	641.883728	198.102432	472.542664
PCF11	2135.86255	2138.17261	1738.06921	955.97052	1761.09021	1394.41064
PCGEM1	0.921822	-0.946513	-0.919613	-1.246376	-0.808581	0
PCGF1	106.931404	161.853714	114.951668	107.188347	102.689835	65.555054
PCGF2	753.128906	801.696472	967.433228	2689.67969	1254.91821	2089.56738
PCGF3	4.609112	12.304668	5.51768	8.724633	4.851488	12.291573
PCGF5	621.308304	827.7255575	610.1634675	219.3622055	1219.7449625	524.440414
PCGF6	188.973602	150.49556	147.138138	107.188347	295.940765	127.012917
PCID2	4589.75391	3443.41406	4038.02222	4167.88184	4804.59033	2941.78296
PCIF1	269.17215	342.637695	285.999756	2011.65112	432.591034	2369.54199
PCK1	1073.9231	1816.35828	178.404999	8183.70605	1040.64417	2971.8291
PCK2	1215.8837285	1218.635378	997.320687	2290.2161545	754.406411	1582.881365
PCLO	241.056561	284.66376525	78.167134	137.101378	240.350806	196.66516125
PCM1	290.83498	449.593643	246.456381	193.811487	640.396444	352.358414
PCMT1	341.996124	367.2470245	470.382229	299.753464	738.6390685	343.4811705
PCMTD1|LOC100996875	150.25705	326.546967	128.745865	100.956467	337.178436	199.396622
PCMTD2	125.367851	276.381775	135.183167	53.594173	286.237793	159.790436
PCNA	1450.02673	869.845398	130.585098	742.84021	3484.177	319.580872
PCNT	301.435944	386.177277	438.655579	191.941925	434.208191	289.534821
PCNX	197.2699965	199.714222	223.9258615	270.463631	405.099258	231.4912875
PCNXL2	925.509705	973.961792	2564.80176	1260.0863	466.551453	1186.81958
PCNXL3	79.276727	78.0873135	137.0223875	210.014376	76.815225	153.6446495
PCNXL4	83.885841	109.795502	54.257187	149.56514	159.290527	152.961792
PCOLCE	1083.14136	886.882629	4022.38892	2149.99878	1385.90845	1573.32129
PCOLCE2	738.379761	1847.59326	1077.78687	1899.47729	122.095787	793.489319
PCP2	90.3386	207.286331	174.726532	167.014404	125.330109	218.516846
PCP4	65.449394	72.881493	41.382603	1418.3761	354.967224	606.384277
PCP4L1	34.10743	41.646568	49.659123	117.159355	47.706299	103.795502
PCSK1	16.592804	25.555849	23.9099465	39.8840385	23.8531505	49.16629
PCSK1N	253.501175	413.62616	523.26001	1348.57898	340.41275	909.576355
PCSK2	6.452757	18.93026	12.874587	66.057938	18.59737	62.823593
PCSK4	365.041687	384.284241	887.42688	1147.91248	317.772461	663.744934
PCSK5	487.644073	468.523895	320.025452	94.724587	130.990173	172.082016
PCSK6	121.6805588	110.9313188	66.0282378	31.907229	24.5808726	33.870111
PCSK7	406.523682	415.519165	544.411133	533.448975	353.350037	554.486511
PCSK9	103.24411	119.260628	171.967697	357.709961	123.712944	409.719086
PCTP	35.029251	56.790775	36.784535	38.637661	43.663391	58.726402
PCYOX1	3223.1521565	3207.732409	3746.9645935	6730.431052	4439.1117075	4598.413835
PCYOX1L	1265.66223	1169.89001	2850.80151	1677.62231	820.710083	1454.50281
PCYT1A	34.10743	50.165184	45.980667	29.913029	35.57758	42.337639
PCYT1B	21.201915	24.1360795	26.668787	67.304314	23.044568	64.189323
PCYT2	437.8656615	586.838013	940.3046865	1902.5932	950.487367	1270.1291835
PDAP1	18.436449	15.144207	12.874587	47.362293	16.171627	39.606178
PDC	23.9673825	46.3791345	45.98067	112.173852	35.9818695	116.087074
PDCD1	83.885841	97.49083	184.842285	246.782486	56.600693	285.437622
PDCD10	588.5836235	541.405411	339.3373205	531.5794185	1648.293093	452.056721
PDCD11	124.9069385	165.639763	205.5335845	293.521584	103.094126	241.0513915
PDCD1LG2	16.592804	22.716311	18.392267	37.391285	17.78879	43.703369
PDCD2	43.786565	53.4779815	45.9806695	23.681147	89.752529	47.80056
PDCD2L	566.920776	437.288971	521.420776	665.56488	591.072998	588.629761
PDCD4	83.4249285	139.6106585	93.3407595	45.4927305	121.69149	65.5550535
PDCD5	1088.67224	1435.86011	1367.46509	357.709961	1154.65417	662.379211
PDCD6	794.610946	362.9877165	126.906643	534.072197	1102.5007	187.7879145
PDCD6IP	590.888184	898.240784	572.919128	593.275024	1480.51245	712.911194
PDCD7	29.498318	46.379135	30.34724	34.898533	41.237648	53.263481
PDCL	15.6709815	4.2593085	4.598067	4.3623165	45.2805535	5.4629215
PDCL2	1.843645	2.839539	3.678453	1.246376	1.617163	6.828651
PDCL3P4|PDCL3	1957.95081	1855.16541	2282.48047	2353.1582	2822.75757	2780.62695
PDCL3|PDCL3P4	777.096313	809.268555	823.053955	636.898193	1241.98096	768.906128
PDDC1	2185.1800755	2468.0323885	3955.716798	3415.693977	2272.517996	2864.619277
PDE10A	21.662827	21.7697975	40.4629865	18.6956425	26.278893	15.705898
PDE11A	135.815174666667	105.062938	270.059782	43.207708	153.630456	58.7263996666667
PDE12	22.123737	23.662823	34.945309	24.927523	51.749207	36.874718
PDE1A	74.667618	53.004723	34.945309	654.347473	1320.41333	322.312347
PDE1B	173.302612	243.25383	213.350296	436.231659	149.587555	391.9646
PDE1C	24.4282935	20.823285	25.289367	28.0434635	25.066022	38.923313
PDE2A	320.79422	294.365509	220.707214	341.50708	493.234619	368.747192
PDE3A	2.765467	3.786052	4.598067	7.478257	3.234325	2.731461
PDE3B	17.9755365	17.5104895	14.254007	19.318831	30.726091	27.997471
PDE4A	11.061869	1.893026	8.27652	94.724587	2.425744	10.925842
PDE4B	57.460264	64.678383	127.519719333333	90.9854576666667	53.635896	131.565351
PDE4C	52.082968	22.2430535	29.427627	85.376766	87.731075	115.4042055
PDE4D	98.6350005	133.9315815	68.971001	92.2318325	127.755852	108.5755575
PDE4DIP	170.537155	350.209778	366.92572	1622.78174	235.29718	1368.46179
PDE4DIP|LOC101060291	60.379369	76.667547	271.2859345	84.7535785	105.519869	111.3070185
PDE4DIP|LOC101060291|LOC101060463|LOC100996724	328.168793	321.814392	550.848389	745.332947	621.799072	350.992676
PDE4DIP|LOC101060353|LOC101060456|LOC100996723|LOC100996761	76.511261	67.202416	52.417961	145.826004	225.594193	106.526962
PDE4DIP|LOC653513|LOC101060353|LOC100996761	2.765467	5.679078	6.437294	9.971009	2.425744	13.657303
PDE5A	365.0416765	327.49349	542.1121	539.057685	549.43106	824.9010625
PDE6A	39.638365	56.7907765	58.395449	103.44922	52.153496	82.6266825
PDE6B	2656.69214	2112.61694	1503.56787	597.01416	384.884735	800.317932
PDE6C	2.765467	0.946513	1.839227	2.492752	2.425744	4.097191
PDE6D	660.024841	516.796082	316.346985	788.956116	1325.26489	391.9646
PDE6G	27.193761	35.020979	38.1639535	90.9854585	35.1732895	103.11264
PDE6H	16.592804	19.876772	26.668787	90.985458	29.917511	51.897751
PDE7A	949.938004	1189.293543	842.8256675	322.811428	273.7047825	447.2766605
PDE7B	224.463768	220.537514	144.3792955	857.506774	713.977311	407.670479
PDE8A	485.800415	382.391235	483.716614	281.681	261.171783	346.895508
PDE8B	151.178879	94.651291	138.861618	208.144821	678.39978	248.562912
PDE9A	1863.92493	1274.00647	731.092651	2201.10034	3315.18359	1391.6792
PDF	36.872898	33.127953	45.980667	169.507156	77.62381	132.47583
PDGFA	1206.66553	1329.85071	1262.62915	934.782104	658.185242	891.821899
PDGFB	232.299255	396.588928	314.507782	200.666565	180.313644	269.048859
PDGFC	660.024841	707.991699	379.800323	633.159058	1153.84558	449.325256
PDGFD	952.242572	1276.3727275	499.350052	243.666538	200.5281795	180.27639
PDGFRA	82.042198	60.576828	56.096417	483.593964	1457.0636	350.992676
PDGFRB	-0.921822	-0.946513	-0.919613	-2.492752	0	0
PDGFRL	37.79472	31.234926	40.46299	48.608669	22.640278	27.314606
PDHA1	1206.97280966667	964.181182	1896.54929166667	2665.16768333333	4466.87280333333	2275.30664
PDHA2	4.609112	8.518617	11.03536	13.710137	9.702976	16.388763
PDHB	247.048416	205.393311	86.443657	563.362	1672.95483	243.099991
PDHX	300.514099	300.044586	156.334274	257.999878	666.271057	221.248306
PDIA2	20.280094	22.716311	30.34724	78.521698	26.683186	50.532021
PDIA3	38.716541	39.753544	50.578735	63.565186	42.04623	80.578087
PDIA3|PDIA3P|LOC101060561	375.181732	436.342468	806.500916	918.579224	351.73288	931.42804
PDIA4	943.946167	998.571167	1953.25879	507.275085	450.379822	456.153931
PDIA5	3658.71313	-0.946513	2.75884	0	1352.75659	-2.731461
PDIA6	141.960648	119.260628	7.356907	97.217339	240.957245	6.828651
PDIK1L	176.5289955	295.7852795	151.276394	118.4057335	424.100906	162.5219115
PDILT	17.514626	22.716311	18.392267	36.144909	18.59737	46.43483
PDK1	508.845978	809.268555	125.067413	87.24633	279.769135	101.064041
PDK2	57.1529905	101.7501415	72.649456	170.1303485	162.524853	107.892689
PDK3	247.97023	268.809662	311.748932	206.898438	245.808731	305.923584
PDK4	1624.2511	1997.14233	1449.31067	48.608669	245.000153	296.363464
PDLIM1	16315.335	12885.8271	24740.3574	4570.46143	6443.58496	6306.94238
PDLIM2	97.4059033333333	103.800915333333	39.2368373333333	302.453942666667	94.3344923333333	142.946439
PDLIM3	371.494440666667	247.355388	246.762918	653.932030666667	260.093670666667	820.803897666667
PDLIM4	99.556824	95.597809	119.549736	194.434677	115.627136	206.225281
PDLIM5	558.624379666667	690.638945666667	981.534028666667	465.729229	808.850874666667	820.803885333333
PDLIM7	48.395676	69.0954465	67.131775	137.7245615	53.7706585	117.452801
PDP1	54.3875235	75.721039	60.2346745	16.2028905	107.5413195	81.260952
PDP2	22.123737	31.234926	17.472654	52.347797	130.990173	57.360672
PDPK1	230.455609666667	268.178672	192.812266666667	203.159313333333	338.526067333333	215.785390333333
PDPN	20.280094	22.716311	29.427628	68.55069	18.59737	54.629211
PDPR	1372.59363	1701.83032	4361.72607	2029.10034	1579.15942	2161.95093
PDRG1	3543.48535	3326.99292	4565.88037	6670.60498	3954.77148	3683.37451
PDS5A	1381.8118645	1446.271734	1186.3012855	971.5502305	1311.114677	1326.807005
PDS5B	40.560188	56.790775	44.141441	52.347797	97.029762	50.532021
PDSS1	124.44603	100.330368	157.253891	109.681099	127.755852	79.212357
PDSS2	425.881958	407.000549	617.060547	714.173523	575.7099	671.939331
PDX1	17.5146265	19.403515	21.1511075	24.304335	14.554464	34.8261225
PDXDC1	43.786564	64.362881	20.231493	39.8840365	89.752529	40.2890435
PDXK	1343.556155	1494.543885	1400.111325	4864.6062	3182.57617	2730.77771
PDXP	30.420139	35.967491	22.990334	83.507202	32.343254	39.606178
PDYN	28.576496	50.165184	91.961334	61.072434	36.386162	132.47583
PDZD11	973.4445195	1034.0653675	1313.2078865	785.2169955	1523.77155	586.581146
PDZD2	509.767792	347.370239	204.15416	150.811508	191.633774	148.864594
PDZD3	392.69635	454.326202	334.739258	479.854828	77.62381	1032.49207
PDZD4	171.458969	183.623505	189.440353	614.46344	139.075989	651.453369
PDZD7	173.302612	230.4759065	274.044792	720.405393	258.7460365	841.2898705
PDZD8	20.280094	37.860519	44.141441	18.695643	57.409275	17.754494
PDZD9	19.358271	5.679078	22.990334	38.637661	17.78879	10.925842
PDZK1	4823.89697	4004.69629	1858.53857	4895.76562	3180.15039	2717.80322
PDZK1IP1	2523.02808	3238.96729	1732.55151	3858.78052	328.284027	2832.52466
PDZK1|PDZK1P1	6040.70215	6596.24854	3870.65259	3792.72266	3690.36523	3923.74316
PDZRN3	22.123737	23.662823	7.356907	39.884037	210.231155	71.017975
