id	GSM2674263_con	GSM2674264_con	GSM2674265_con	GSM2674266_con	GSM2674259_treat	GSM2674260_treat	GSM2674261_treat	GSM2674262_treat
hsa_circ_0000492	5.02927475	5.203298125	5.744235375	5.841199	5.16653975	5.1735885625	5.10093875	5.122697125
hsa_circ_0000494	10.482479375	9.718481375	9.892751125	8.3572549375	8.2002940625	9.9706144375	10.4314758125	8.92170325
hsa_circ_0000496	5.20808925	5.37663575	5.172530375	6.180627375	5.261830375	5.5019775	5.141269625	5.090105625
hsa_circ_0000498	5.972380375	5.172530375	5.46905175	5.055471625	9.0885628125	7.65497225	6.347197375	8.3053589375
hsa_circ_0000499	8.57357825	9.99814775	6.77872025	9.550866125	6.14222175	5.908382375	6.878241125	5.96353625
hsa_circ_0000500	8.874630375	8.60860975	9.224528375	8.1953548125	7.855955875	9.06970375	8.304686875	8.03136175
hsa_circ_0000501	4.97603575	4.661523375	4.86908875	5.59102225	8.15045375	5.726412	4.968747625	6.6922853125
hsa_circ_0000506	6.497544375	6.1690366875	5.693257375	6.4641519375	7.993847875	7.1692455	6.30494425	7.762265625
hsa_circ_0001942	7.800356625	8.332866375	8.24513	8.862687	6.71721475	6.403411375	7.829272125	7.22489025
hsa_circ_0000510	5.972380375	7.309691375	6.423232875	6.6405815	5.3293856875	5.339306625	6.218495	5.242580875
hsa_circ_0000262	6.2267185625	6.48356525	6.96042575	7.2767614375	7.5730605	6.96042575	7.374185125	9.2369321875
hsa_circ_0000521	4.81420675	5.172530375	4.79543675	4.754253875	6.081723125	5.0098793125	5.006700875	5.357124625
hsa_circ_0000522	8.16696825	7.007567375	7.9549035	7.55197425	10.225102875	8.9433663125	7.686872375	9.089295375
hsa_circ_0000212	6.8909329375	7.443883875	6.5130465	6.6879655625	5.677890375	6.2560975625	7.8821413125	6.031074
hsa_circ_0000529	4.7808605	4.521842125	4.4118765	5.28341825	5.711986625	5.1735885625	4.884195625	5.499093875
hsa_circ_0000532	7.608522125	8.16628325	8.113426125	8.0290643125	9.533947375	7.5304175625	7.2797115	9.11870075
hsa_circ_0000533	6.253852	5.755932375	5.59067025	5.59102225	9.330340125	5.941749625	5.69215575	8.185342625
hsa_circ_0000535	6.04516275	6.04215775	5.977425625	6.0089925	5.488781875	7.018554875	7.074156125	5.8708904375
hsa_circ_0000536	8.64601225	9.5762630625	9.952335125	9.611804375	7.701940875	7.349976875	8.417869375	7.7545405
hsa_circ_0000537	5.55911525	5.55911525	5.797606375	6.96207775	7.685264125	6.291563	6.218495	7.591132875
hsa_circ_0000539	5.59514875	6.1890275	5.95131375	6.0089925	5.95131375	5.519450625	5.73351	5.757048375
hsa_circ_0000541	6.4860225	6.444663	6.04215775	6.180627375	5.655946	5.533038375	5.751831375	5.92295325
hsa_circ_0000542	10.24790975	11.0161019375	8.9305769375	10.429161125	8.81914025	9.09600975	9.138581875	8.749246125
hsa_circ_0000326	14.30416025	12.51266225	13.042164	13.83722125	14.557583	14.546625875	14.90758225	15.153712625
hsa_circ_0000544	8.95651075	8.4538229375	8.6758118125	9.561655125	11.44978675	9.650122125	8.49783	10.4060315
hsa_circ_0000546	5.80812675	5.878179375	5.260651625	4.87596375	5.519450625	6.4171765	6.366855125	5.55911525
hsa_circ_0000551	7.41206825	8.622439125	8.336710375	7.8167063125	5.300387125	5.515511375	6.60229	5.69586025
hsa_circ_0000434	5.02927475	5.4013605	5.438980625	4.87596375	5.031627875	4.8517265	4.83857925	5.090105625
hsa_circ_0000376	6.347197375	7.030878125	6.8960799375	7.685854875	10.451702625	8.074714125	6.972544375	8.765043625
hsa_circ_0000555	5.860262625	5.605992125	6.04215775	6.180627375	8.7390256875	6.894868875	5.860262625	7.958421875
hsa_circ_0000442	10.05049275	10.40685975	8.725328875	9.57467125	6.9153938125	11.0742806875	10.019476	8.423762
hsa_circ_0000558	7.00672475	6.1890275	6.25124325	7.637494125	10.95908625	9.1830855625	8.061000375	11.070931625
hsa_circ_0000561	9.1900993125	9.8958066875	10.245077375	10.2530529375	9.45042725	8.41766525	8.963218875	8.931318
hsa_circ_0000562	6.963644125	5.726412	6.1490945	6.5387745	7.8167695	7.4982175625	7.313055	7.71399175
hsa_circ_0000564	7.365287625	6.82326075	6.685659125	6.82488525	9.245751125	7.349976875	7.074156125	9.19082975
hsa_circ_0000566	6.273297	6.49845475	5.260651625	5.7617005	6.081723125	7.068859	5.7203285	6.60566775
hsa_circ_0000420	7.706245875	7.14667025	7.826836125	7.424965125	12.959579375	8.02622525	7.06111625	11.762224375
hsa_circ_0000570	6.153914125	6.49845475	7.7367038125	5.630902875	5.469816375	6.081723125	6.5176165	5.655946
hsa_circ_0000572	8.596921875	8.50523675	8.056760875	7.2767614375	7.05292175	9.33285425	9.319313625	8.0831135
hsa_circ_0000573	6.6521315	7.990103875	8.2386865625	7.90295425	6.877911125	5.890751125	6.4613535	6.660791
hsa_circ_0000487	5.5840695	5.704788375	5.744235375	6.940116375	5.406481	5.300387125	5.406481	5.300387125
hsa_circ_0000569	11.2508286875	10.96082925	10.58073925	10.987994625	6.536272875	10.8451160625	11.030955	8.848694625
hsa_circ_0000515	14.976332375	15.783734875	13.264575875	15.0320635	11.133349625	13.911494625	14.633522375	12.158136
hsa_circ_0000587	6.14222175	5.955791	6.377159375	5.942823	7.0693665	6.81505775	6.866365875	7.0006381875
hsa_circ_0000590	8.26324225	8.8500074375	9.0729971875	9.38309575	10.3951423125	8.373645625	7.9166615	10.564328125
hsa_circ_0000548	7.578791375	9.2325745	6.590892	9.463912375	5.000465375	5.122697125	6.14222175	5.278732125
hsa_circ_0000550	5.07113475	5.46228375	4.79543675	6.377159375	4.962912	4.881540625	4.83857925	4.705945625
hsa_circ_0000595	9.5244553125	10.151034625	10.32784325	10.7168475	11.895641	9.4467791875	9.665102375	11.407515625
hsa_circ_0000661	5.260651625	5.46228375	5.28341825	5.7617005	5.07130375	4.927277875	5.222791125	5.015857125
hsa_circ_0000597	5.5840695	5.803839875	5.0673913125	5.48380275	5.20451875	5.7195405	5.530581375	5.223950875
hsa_circ_0000589	14.771438	14.576540125	15.094755125	14.44650375	14.99809875	13.8048845	15.055699625	14.737365375
hsa_circ_0000599	9.040817	8.515272125	8.5635078125	6.59218175	9.0403156875	9.12174925	8.8496481875	8.74262425
hsa_circ_0000600	7.40853475	6.82326075	7.85336175	6.07688025	9.410502125	8.009689125	7.364100375	9.2418175625
hsa_circ_0000601	9.1075825625	8.011783	9.79056475	8.650379	7.80550125	9.599085625	9.138581875	9.162883875
hsa_circ_0000603	7.213477375	6.390572125	5.878179375	8.862687	10.5898375	9.0492335	7.374185125	11.128885
hsa_circ_0000615	9.261398625	9.017950875	8.5406403125	8.0834315	6.105651875	8.72350175	9.38309575	7.054788
hsa_circ_0000616	5.286025625	5.112313	5.300387125	4.99663625	6.34445625	6.129283875	5.576320625	5.64838075
hsa_circ_0000668	5.465743875	6.390572125	5.67142425	6.5387745	5.16653975	5.0098793125	5.28341825	5.090105625
hsa_circ_0000708	14.062472	14.616964125	12.238918125	14.737365375	5.3293856875	7.385524875	12.093951	5.849222
hsa_circ_0000718	7.69644625	8.458434625	8.783125375	8.7929921875	11.9524115	7.289497375	7.744157375	8.3225875
hsa_circ_0000726	8.259843125	8.55676225	7.927807625	7.8294909375	7.90178125	8.796281625	9.03606925	8.300909625
hsa_circ_0000664	5.848009	6.1490945	6.21549275	6.377159375	5.469816375	5.7584605	5.944461625	5.448929625
hsa_circ_0000748	5.448929625	5.55911525	5.744235375	6.347737375	5.358128375	5.145464	5.24554225	5.339306625
hsa_circ_0000751	8.8144823125	9.75346725	10.33701575	9.9863894375	8.190872	7.822516	8.734068875	8.1521795
hsa_circ_0000625	12.566685625	12.969191	13.643053125	12.07219875	12.273934625	11.72005025	13.305968875	12.610185
hsa_circ_0000755	8.4254649375	7.601757375	7.347101125	7.90295425	5.9562475625	5.67921	6.237267375	5.677890375
hsa_circ_0000775	16.1504395	16.5756605	16.405166	16.6462235	15.153712625	15.13175475	16.1911925	16.313791
hsa_circ_0000631	7.634224125	8.7427885	7.65692825	6.940116375	7.22379775	7.55653525	8.1187655625	6.937263
hsa_circ_0000634	6.14222175	6.834353625	6.7909525	6.76267075	5.488781875	5.237366125	5.374170875	5.62337625
hsa_circ_0000635	6.5438901875	7.830381625	6.127173	7.406297	5.556436875	5.931905125	6.085011125	5.59514875
hsa_circ_0000636	9.17129425	7.483363125	8.1454861875	9.63733325	9.0821831875	10.3397456875	8.66978025	9.449625
hsa_circ_0000637	6.0319645	6.309936375	5.878179375	5.45552775	6.54893975	5.85730325	5.913608875	6.2492355
hsa_circ_0000844	6.10279025	6.9285995	6.0971853125	7.033360875	5.900488375	5.709699875	5.944461625	5.62337625
hsa_circ_0000861	7.885976875	8.16628325	7.3052709375	8.449780125	5.744235375	5.60738475	6.71721475	5.59514875
hsa_circ_0000862	7.989933375	8.846264	9.037985	8.7929921875	7.56464375	7.409484625	8.9320793125	7.445466875
hsa_circ_0000646	8.546295625	7.5405324375	7.4882686875	9.467032875	9.0315089375	7.64704075	7.575268	7.77613
hsa_circ_0000649	9.449625	10.0432745	10.48405875	10.24650175	10.889368125	8.99206925	9.193442	9.963072375
hsa_circ_0000950	4.948985	4.6333855	4.925032875	4.680945	5.122697125	5.300387125	4.86750675	4.751146125
hsa_circ_0000956	6.004907625	6.834353625	6.885406375	7.033360875	7.1722484375	5.655946	6.094455375	6.127173
hsa_circ_0000654	8.353701	8.53203875	8.00195	8.218526	9.47055175	9.2170066875	8.5403814375	8.1607100625
hsa_circ_0001149	4.97603575	5.37663575	5.051506125	5.055471625	9.6314495625	5.59795	5.546622125	8.7451471875
hsa_circ_0001171	7.074931875	8.547387	9.201066	8.289471125	5.8587829375	5.786802875	6.952530625	6.2582345625
hsa_circ_0000663	5.890751125	6.272563	5.80812675	6.615719125	5.593126125	5.469816375	5.350009375	5.4802889375
hsa_circ_0000666	5.59514875	5.605992125	5.80812675	7.110173625	5.488781875	5.80721775	6.118568	5.4647610625
hsa_circ_0001221	5.1659355625	5.755932375	5.711986625	6.347737375	4.962912	4.9090875	5.056535875	4.9595833125
hsa_circ_0000674	5.000465375	5.605992125	5.633850125	5.55911525	5.093011875	4.804653875	5.056535875	4.9873205
hsa_circ_0001117	5.80812675	6.6613361875	7.1123223125	6.59218175	5.347336875	5.744235375	6.1890275	5.7742095
hsa_circ_0001234	7.989933375	8.83848	9.3121556875	9.0885628125	8.2510015	7.304889125	7.9763278125	7.9815586875
hsa_circ_0000680	9.943413375	10.064937625	10.416582625	11.334056	8.260735625	9.680703375	9.6958139375	8.8201473125
hsa_circ_0000685	5.119844	5.55911525	5.391105875	6.23109525	5.112313	5.145464	5.056535875	4.968747625
hsa_circ_0000686	9.2232848125	10.019476	9.73725275	10.679128375	8.11205725	7.907690125	9.08809175	7.935814125
hsa_circ_0000973	9.515664375	8.9922555	9.4306905	9.295140625	6.6470986875	7.459674	8.525345	6.997563875
hsa_circ_0000692	12.3750115	12.653583375	12.824390625	12.08422275	11.824783625	11.600346625	12.476092875	12.39347225
hsa_circ_0000694	9.74336625	10.68390775	10.668895875	11.057834125	10.356375375	9.4325860625	9.55988075	10.1890935
hsa_circ_0001344	10.79208025	10.11136675	9.877795625	10.665963375	10.398189625	9.384646	10.0964040625	10.394631625
hsa_circ_0000702	8.9287225625	7.030878125	9.052259375	8.43393775	10.4294499375	10.73222375	8.202901875	10.3699348125
hsa_circ_0000703	6.3764735	6.135172375	5.530581375	6.322420375	8.621786875	7.4757543125	6.9054995	7.8167695
hsa_circ_0000704	8.883437	9.3353639375	9.2600005	9.282074625	8.4784964375	8.639475875	8.9809553125	7.6151008125
hsa_circ_0001431	6.253852	5.653514125	5.977425625	6.59218175	7.855955875	7.2572535	6.4613535	7.766931875
hsa_circ_0001433	4.5451459375	4.77273525	4.86908875	4.593181125	5.908382375	5.515511375	4.5601355	5.744235375
hsa_circ_0000710	9.463912375	10.3228494375	10.96082925	10.0470269375	8.739870375	9.110470125	9.9954095	8.653586375
hsa_circ_0001443	8.68613	9.38384725	9.3513449375	9.970215375	8.0122990625	6.8452154375	8.457063875	7.99470725
hsa_circ_0000716	5.465743875	5.37663575	5.260651625	5.1852795	5.20451875	5.286025625	5.078407875	5.37149425
hsa_circ_0001465	4.81420675	4.925032875	5.112313	5.66356075	5.054407375	4.9090875	4.754253875	4.692884875
hsa_circ_0001468	4.5451459375	5.05236575	4.739700125	4.99663625	4.58888975	4.95346475	4.5601355	4.705945625
hsa_circ_0000731	6.39867525	5.653514125	6.8065765	6.07688025	5.300387125	6.129283875	5.660581875	5.34862525
hsa_circ_0000733	5.20808925	5.138379	5.517748625	5.59102225	6.095295625	5.931905125	5.517748625	6.094455375
hsa_circ_0000735	9.8066193125	10.91682025	11.84834575	11.0073243125	10.1405829375	8.68613	9.78008175	9.55126875
hsa_circ_0000736	5.260651625	5.05236575	5.3675705	5.122697125	5.054407375	4.968747625	5.10093875	4.81420675
hsa_circ_0000737	14.928140125	14.370102125	14.546625875	14.33253975	14.290323375	14.633522375	15.2897855	14.928140125
hsa_circ_0001579	5.1659355625	5.4013605	5.3460485	5.726412	5.406481	5.112313	5.24554225	5.677890375
hsa_circ_0000742	14.790674125	15.208366125	12.57538875	15.5154175	5.924423875	8.5484598125	13.0360195	7.779349875
hsa_circ_0000746	5.55911525	5.203298125	5.517748625	5.319812875	5.469816375	5.300387125	5.16653975	5.25732525
hsa_circ_0001628	5.1659355625	5.585439125	5.59067025	7.055649625	5.237366125	5.165331375	5.24554225	5.4802889375
hsa_circ_0001749	6.253852	6.48356525	6.860124875	7.6738924375	6.256469375	6.181254625	6.28696	5.895672625
hsa_circ_0001669	6.510126625	6.940707375	6.90530925	7.57413875	5.57712625	5.803839875	6.273882	5.7316165
hsa_circ_0000756	5.630902875	4.9873205	5.220671125	6.263234	6.933063625	6.7637228125	5.777194625	6.81613675
hsa_circ_0000758	9.153492	8.246905625	7.798337375	9.64308025	9.08435875	9.533702625	10.185484625	9.6893995
hsa_circ_0000760	7.766931875	7.320395625	8.331094875	7.12836425	6.153914125	7.477233625	7.4849810625	7.033360875
hsa_circ_0000761	9.033284	9.866538	9.008794875	7.6738924375	8.447963	9.0315089375	9.0375481875	9.074031625
hsa_circ_0000762	6.253852	5.296056125	5.782313	6.322420375	7.67559975	7.9687555	6.913688375	7.28328625
hsa_circ_0000763	7.042415	9.1062454375	6.8065765	9.9666549375	5.122697125	7.0268133125	8.3940670625	6.543715625
hsa_circ_0001834	14.46036875	14.062472	14.270721375	13.46088175	13.383817375	13.7191723125	14.648882625	14.32451425
hsa_circ_0000770	12.0711346875	10.873183875	10.9804165	13.2037235	9.6166991875	12.621959	11.814965625	12.115660375
hsa_circ_0000771	6.53386475	5.92748525	6.25124325	5.4146665	5.64838075	7.4897831875	7.074156125	6.180627375
hsa_circ_0000773	12.255611	12.461102	12.51266225	12.409834875	14.093051625	11.94414425	12.48727525	12.872265375
hsa_circ_0000774	5.74338675	6.3258034375	6.450145875	6.71633625	9.1363395	5.931905125	5.880779625	7.08079925
hsa_circ_0001928	5.55911525	5.515511375	6.180627375	6.4860225	7.00913825	5.328398625	5.49621025	6.797066875
hsa_circ_0001929	5.779650625	6.291563	6.377159375	7.4856736875	7.0139715625	5.451266625	5.6009169375	6.750271875
hsa_circ_0000217	10.650631375	11.268768875	11.664622125	10.53693625	11.055347	11.29141425	12.182701	13.156528125
hsa_circ_0000223	13.9023665	14.499644	11.884331375	14.422709	5.16653975	6.866365875	11.909341375	5.4802889375
hsa_circ_0000230	9.040817	8.878081125	7.5440765	8.2287394375	6.70732925	9.309465375	9.6041461875	7.4996538125
hsa_circ_0000783	5.300387125	5.37663575	5.391105875	5.59102225	5.3293856875	5.574200375	5.222791125	5.278732125
hsa_circ_0000784	6.681111875	6.789462625	6.785290375	6.615719125	7.254524875	7.6486528125	6.5516365	7.6467865
hsa_circ_0000786	10.231334	9.691920625	9.5751134375	8.9287225625	7.522137875	9.919278375	10.0620146875	9.594367
hsa_circ_0000787	6.60293475	6.220820375	5.95131375	6.0427625	7.0437135	7.4205315	7.309691375	7.024897375
hsa_circ_0000789	4.8879925	4.71063025	4.739700125	5.841199	4.754253875	4.9873205	4.754253875	5.322172125
hsa_circ_0000113	4.81420675	5.296056125	4.81420675	6.4641519375	6.004907625	5.0098793125	4.791697875	6.061666
hsa_circ_0000282	13.292228875	13.6084845	14.08084675	13.666617625	13.292228875	11.93859725	13.271638625	14.0392
hsa_circ_0000291	7.11160025	8.448459	8.42897525	8.660823375	6.1490945	6.022427625	6.8056205	6.135922625
hsa_circ_0000796	8.9734525	7.5503058125	8.59421275	8.00093	7.823369625	9.311846375	8.8702765625	8.661853125
hsa_circ_0000797	11.866563875	12.1094845	13.32796	11.338345625	13.772316125	10.330583	11.373940625	12.67404325
hsa_circ_0000321	6.805303625	6.725349125	6.272563	7.0162415	9.75385175	7.9441725	6.3605635	8.9992630625
hsa_circ_0000325	9.5554711875	6.999447125	5.903580875	7.033360875	14.007202875	8.8008831875	8.8017455	11.1554525
hsa_circ_0000801	6.805303625	8.266913125	8.121641375	8.37343775	7.076308875	5.76994775	6.31401625	6.822249625
hsa_circ_0000802	16.38036775	16.2503225	16.336053625	16.285651625	16.6462235	15.554732375	16.5756605	16.1504395
hsa_circ_0000159	6.8909329375	6.256469375	6.259239	6.91431725	7.074156125	7.030878125	6.8397376875	6.68838925
hsa_circ_0000804	6.634661625	6.6922853125	7.118631375	6.07688025	8.6633175	7.31281875	6.834353625	7.75917325
hsa_circ_0000806	5.779650625	6.256469375	6.0971853125	5.48380275	6.220820375	6.581932	5.336561	6.07571875
hsa_circ_0000169	10.304374875	8.654932625	9.60047325	8.650379	11.13068375	10.612537625	10.2832715	10.868535625
hsa_circ_0000808	7.5730605	6.3258034375	6.423232875	7.055649625	6.92352775	8.029456375	7.7463460625	7.12368675
hsa_circ_0000809	9.9058965625	10.6859451875	11.477501875	10.6398125	10.105168	9.0083994375	10.423482375	9.787161625
hsa_circ_0000810	5.972380375	6.834353625	5.80812675	7.406297	6.2874176875	5.222791125	5.530581375	5.090105625
hsa_circ_0000812	8.16696825	8.91073425	9.14261425	9.852245875	7.0139715625	7.6765825625	8.34380475	7.7450184375
hsa_circ_0000381	6.6521315	6.834353625	6.5130465	5.942823	6.444663	7.17815325	8.17344075	6.4613535
hsa_circ_0000382	5.260651625	5.653514125	5.572772875	6.23109525	5.556436875	5.3861676875	5.374170875	5.322172125
hsa_circ_0000383	14.846874625	14.557583	15.208366125	14.756529625	16.1911925	14.4004925	15.080162875	15.936051625
hsa_circ_0000389	10.56139425	9.05878925	10.48209175	10.136137875	8.998604125	10.4920745	9.90875025	10.784689875
hsa_circ_0000821	7.11160025	6.964166125	6.085263125	6.940116375	9.2181233125	7.2321843125	6.569938125	9.43923375
hsa_circ_0000827	10.2993780625	8.954747125	9.669102	9.906792	9.90127825	10.7157735	10.2814229375	11.387807625
hsa_circ_0000829	12.075191	12.644465375	12.1954655	12.8356325625	10.844199125	9.33743525	10.856969375	10.4094133125
hsa_circ_0000472	5.096421625	5.203298125	5.172530375	6.07688025	6.318968125	5.112313	5.037484	6.239207375
hsa_circ_0000843	9.461349125	7.898299625	8.846477875	9.125954625	8.892566	10.632923125	9.5711175	10.2213518125
hsa_circ_0000846	4.8879925	4.339181875	4.6333855	4.7326095	6.846742875	5.145464	4.6459564375	7.144340375
hsa_circ_0000850	8.0855035	7.66422175	7.3052709375	8.59016175	7.703537375	8.1585275	8.6636159375	8.04289875
hsa_circ_0000609	6.999996875	6.291563	5.413234125	8.67718325	6.536272875	7.804459625	7.181106375	7.16838575
hsa_circ_0000632	5.510388125	5.704788375	5.45552775	5.59102225	5.720976	5.286025625	5.222791125	5.392528
hsa_circ_0000858	7.8353045625	9.2325745	9.064268375	9.463912375	5.62337625	5.60738475	7.395895125	5.544669875
hsa_circ_0000859	5.876868875	6.256469375	6.111367	6.14739175	6.220820375	5.7584605	5.660581875	5.841199
hsa_circ_0000860	7.544749625	6.964166125	7.245491375	7.033360875	11.1554525	7.57620775	7.75367025	8.58497975
hsa_circ_0000675	4.97603575	5.296056125	4.6333855	4.804653875	5.145464	5.438980625	5.056535875	5.218843375
hsa_circ_0000683	4.81420675	5.0116405	4.498755	6.615719125	5.757048375	5.165331375	5.006700875	5.8708904375
hsa_circ_0000662	7.4571710625	8.4077515	6.572592625	8.185342625	4.962912	5.300387125	6.59761825	5.205739375
hsa_circ_0000706	7.7756780625	8.540735625	8.6351925	8.704651625	9.3316508125	8.4486600625	8.449666	9.247211625
hsa_circ_0000723	4.751146125	5.05236575	4.84318675	4.99663625	4.9231405	4.6296071875	4.620366875	4.5956085
hsa_circ_0000870	5.1659355625	5.4013605	5.172530375	5.090105625	5.303679625	5.188691125	5.1852795	5.205739375
hsa_circ_0000747	8.069898125	9.0690815	9.674523	9.066595875	7.0437135	6.917257875	8.24325275	7.186492
hsa_circ_0000873	8.37069525	9.43923375	6.613987625	9.405379125	6.42873725	6.318968125	7.0387265	5.904149375
hsa_circ_0000874	6.866365875	7.55786825	7.7625830625	6.71633625	5.556436875	6.318968125	6.917493625	5.55911525
hsa_circ_0000875	7.5954855	7.2767614375	7.60108775	8.2807015	8.229266875	8.04683825	7.7295680625	7.905174125
hsa_circ_0000878	6.8580295	7.8656915	8.732526875	7.6992554375	6.71721475	5.972380375	6.891125125	6.291563
hsa_circ_0000879	6.273297	6.590300125	6.423232875	5.4146665	5.67142425	6.530252625	6.8580295	6.000693625
hsa_circ_0000880	9.5497811875	10.024816875	8.91966075	8.704651625	9.26111175	9.318062125	9.657765375	8.84164925
